Domain,Error Count,Warning Count,Error Details[0],Warning Details[0]
damadam.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
daldafoundation.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dappershop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dashboard.homenet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
darazcenter.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
datacheck.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
darululoomkarachi.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
data.bsecure.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
damcon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
darlink.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
data.efp.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dayimaan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dcode.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dccl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dawailo.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dbgroup.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
db.toyzone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dealo.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
db.hotline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dazzle.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dealon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
deal2steal.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
define.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
demnok.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
deflorette.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
demospy.qodit.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
demo.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
den.com.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
dentalnews.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
defox.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dentem.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
denning.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
demo.oracletech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
deshi.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
deploy.karigar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dermacospakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev-api.hrconnect.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
designerreplica.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
designerlace.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev.ijarah.walee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
designnanimate.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev.asaanretail.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
designtech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev.bcp.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev.cybermart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev.shaadee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
devapi.locally.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dev.uot.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dgkmc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dgconcepts.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dhis2ict.nhsrc.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dhabione.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
diamondfoamstore.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dharealestate.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dhics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dials.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digisoft.glowlogix.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dikhan.qurtuba.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digitalsystems.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digitallandscape.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digitrends.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digitalmatrix.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digitech.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
districtjudiciarycharsadda.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
digitalsafar.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
discountcode.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dlc.duhs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
discountbazaar.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dlf.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dk-api-backup.digikhata.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dildilpakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dlinks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
djistore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dlimspunjab.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
divat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dnli.zong.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dnex.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
doctorshospital.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dmarket.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
doctorbookshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
donations.pbm.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dodeliver.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dogar.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
doecgb.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
domain.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dotnet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dolphinuniforms.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dost.nipponpaint.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
docit.tmuc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dpslahore.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
domisys.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dp.adamsecurities.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dp.tsbl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dreamnet.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dreamdecor.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dotz.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dream.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ds.insights.walee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dsmonline.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dressco.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dseshyd.gos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
drummair.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dressfair.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
duet.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dsessukkur.gos.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
drl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dsites.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dustbinhub.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dtechnologies.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dynastyhome.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
e.naibaat.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
e-texi.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eads.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
earnfromads.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
easykamety.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
easydoor.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ease.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
easytoearn.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
dwf.avengers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ebidding.nha.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eatwell.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
easysight.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
echallanpunjab.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ecp.gov.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
ecobricks.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ecom.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
econex.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eclinic.wowhealth.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eds.pkifed.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ecomsurgent.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ecot.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
edn.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
edap.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
educationhub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eduvpn.pern.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ecourierservices.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
efashion.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
educationaltoys.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eflvpnp.frieslandcampina.com.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
edwardes.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eduhelps.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ele.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
educationusa.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
electrociti.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elearn.lms.ibp.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eflvpns.frieslandcampina.com.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
efiling.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
electronation.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
egyptaircargo.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elite.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elitegamingstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ehub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
electrohome.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
electronicshub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
electrohub.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elitekids.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
email.pseb.org.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
emaanelectronics.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emela.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elixirbags.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
elphinstone.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emaila.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ems.pgc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emarket.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ems.mayfair.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emap.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
endpolio.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emts.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ems.hajvery.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emeds.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
enic.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
enaam.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eoc.gov.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
en.neonetwork.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
emtek.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
english.linkshop.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eportal.worldcall.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eobilogin.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eon.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
enetworks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eobipension.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
epicadvertising.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eportal2.usindh.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
epro.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
epetstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.kinnaird.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.ion.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.beige.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.hy.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.glacial.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.afzalelectronics.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.fluid.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.forwardpublicschool.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eproperty.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.cargotrackers.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.zenith.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.sehgalmotor.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.brsp.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.socksandsocks.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erpz.zenith.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.sfhs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.piedmc.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erpvision.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
esco.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eshaistic.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
erp.vapesdirect.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eri.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
esocial.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
esentiments.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
esdc.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
etea.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
essaywritingservices.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
estreet.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
estationers.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
etihadtownofficial.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
estatedevelopers.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ethnic.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eu.prowebhosting.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
etoys.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
evoting-dev.dccl.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
evee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
exams.namal.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
etimadtravels.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
estockmart.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
etutors.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
euphoria.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
examportal.mya.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eveon.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
evamart.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
evoucher.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
exportclub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
express-lines.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
exponent.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eyebank.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eyeglasses.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
faisaltown.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
eyecon.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fabstitch.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ezone.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
faith.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
familyfoodproducts.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fakeer.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fashionholic.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fastex.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fashionker.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fastlinefiber.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fbr.heelsshoes.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
fashionsense.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fashionoutlet.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fasttel.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fde.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fazal-sons.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
feedback.muet.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fearless.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fesco.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
feebee.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
feeta.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fescobills.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fescoebill.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fgladc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fikrfree.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fescoonlinebil.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fgssc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
finelogs.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
finestar.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
finefurniture.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fitness.trolley.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fitnessguru.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
firstaidmadeeasy.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fispro.easysolutions.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fleet.cll.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
flaship.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fms.sadiqexchange.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fmovies.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
flypakistan.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
foodpanda.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fnc.dynasol.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
forestwatch.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
foodebasket.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
focus-pakistan.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fpma.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
forex.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
foodies.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fonepro.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
foodexperts.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
forex.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fragrancegallery.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fpcci.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fps.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
freemeteo.pk,0,1,,w_tls_server_cert_valid_time_longer_than_397_days
freshbox.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
freejobs.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
freezepoint.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
freeclassified.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fscs.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
frontforce.frontline.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
frontpay.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
frenzy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
frpmc.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
friendscables.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
frontdesk.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fscpak.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
furnitureclub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fw.easy365.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
furniturehub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fumigationservices.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
futurtech.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
furniturezone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
funhub.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
fusionweb.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
galaxy.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ftsol.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gacckaror.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamenow.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamca.org.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gallup.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
galvanization.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamcamedical.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
furnitureplus.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gadgetsea.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamezacademy.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gameslibrary.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
garajdrive.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamesandgears.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamepark.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gamercave.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gammalinks.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gama.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gb-appsapk.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbappss.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbappsz.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbapps.web.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbp.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbppra.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbappsdl.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gcwuf.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gbofficial.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gcwus.edu.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gepco.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gemstone.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
general.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gemstore.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
genixhealthcare.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gda.gov.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
ges.net.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gerrys.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
generations.com.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
gdskills.pk,1,0,e_sub_cert_aia_does_not_contain_ocsp_url,
